School Name,"% IndepStudents, LowIncome $0-$30,000",% Independent Students,"% DepStudents, LowIncome $0-$30,000","% aided students family income $0-$30,000",% First Generation Students,"% First Gen, Parents w/College","% First Gen, Parents w/MiddleSchool","% First Gen, Parents w/HighSchool","% FirstGenStudents, Completed 2 Years","% FirstGenStudents, Completed 3 Years","% FirstGenStudents, Completed 4 Years","% FirstGenStudents, Completed 6 Years","% FirstGenStudents, Completed 8 Years",% Students W/Bachelors Degree at 25 Years Old,% Students Born Within the U.S.,% Population of White Students by ZIP Code,% Population of Hispanic Students by ZIP Code,% Population of Black Students by ZIP Code,% Population of Asian Students by ZIP Code,% Students W/Professional Deg at 25YrsbyZIP,% IndepStudents Completed 2 Years,% IndepStudents Completed 3 Years,% IndepStudents Completed 4 Years,% IndepStudents Completed 6 Years,% IndepStudents Completed 8 Years,% IndepStudents Withdrawn 2 Years,% IndepStudents Withdrawn 3 Years,% IndepStudents Withdrawn 4 Years,% IndepStudents Withdrawn 6 Years,% IndepStudents Withdrawn 8 Years,% DepStudents Completed 2 Years,% DepStudents Completed 3 Years,% DepStudents Completed 4 Years,% DepStudents Completed 6 Years,% DepStudents Completed 8 Years,% DepStudents Withdrawn 2 Years,% DepStudents Withdrawn 3 Years,% DepStudents Withdrawn 4 Years,% DepStudents Withdrawn 6 Years,% DepStudents Withdrawn 8 Years,% NonFirstGenStudents Completed 2 Years,% NonFirstGenStudents Completed 3 Years,% NonFirstGenStudents Completed 4 Years,% NonFirstGenStudents Completed 6 Years,% NonFirstGenStudents Completed 8 Years,% NonFirstGenStudents Withdrawn 2 Years,% NonFirstGenStudents Withdrawn 3 Years,% NonFirstGenStudents Withdrawn 4 Years,% NonFirstGenStudents Withdrawn 6 Years,% NonFirstGenStudents Withdrawn 8 Years,% FirstGenStudents Completed 2 Years,% FirstGenStudents Completed 3 Years,% FirstGenStudents Completed 4 Years,% FirstGenStudents Completed 6 Years,% FirstGenStudents Completed 8 Years,% FirstGenStudents Withdrawn 2 Years,% FirstGenStudents Withdrawn 3 Years,% FirstGenStudents Withdrawn 4 Years,% FirstGenStudents Withdrawn 6 Years,% FirstGenStudents Withdrawn 8 Years,id,Latitude,Longitutde
Lansing Community College,77.04997574,36.44562334,39.28770173,53.05039788,38.14018879,61.859811210000004,1.94818237,36.19200643,1.9895783989,3.961352657,6.8783068783,10.583726415100001,10.597345132700001,1535.99996566772,9512.99972534179,8270.99990844726,500.0,1002.0000457763601,209.99999046325598,960.999965667724,8.8204038257,12.6050420168,15.2888888889,16.3265306122,14.736042537,54.5164718385,50.945378151300005,51.555555555599994,51.0755653613,43.2586403342,4.5685279188,8.530805687199999,12.840852751599998,13.8500635324,14.5506419401,49.5769881557,44.490521326999996,44.5711452652,40.2795425667,30.7061340942,9.4527363184,11.5789473684,18.102189781,21.2276214834,19.520174481999998,44.9419568823,42.6315789474,37.8102189781,34.6547314578,26.3904034896,5.0686878257000005,9.565217391300001,12.4949124949,13.472877358499998,13.650442477899999,53.102794883899996,47.9710144928,49.654049654,47.3466981132,38.8938053097,17065700,4273.8435,-8455.157
Oakland University,71.47568013,20.05621693,27.1975181,36.078042329999995,32.42526092,67.57473908,2.0520077800000003,30.37325314,1.3023255814,2.8496273563999996,5.0330033003,8.7470449173,10.8712121212,1645.00007629394,9169.99969482422,8051.00021362304,224.000000953674,1405.00001907348,258.99999141693104,931.9999694824221,37.7329192547,48.2117310443,55.129958960299994,52.0304568528,48.481675392700005,12.267080745300001,14.0200286123,15.1846785226,16.4974619289,17.1727748691,10.539018503600001,33.8162409455,50.88993824919999,58.049138247200005,51.619047619,15.3660498793,13.5341212352,12.8586996004,10.4143747708,11.7714285714,16.2244897959,41.4024975985,55.5660377358,62.8454452405,55.8510638298,11.2244897959,10.3746397695,10.849056603800001,9.7236438076,11.5957446809,16.093023255800002,34.7654537484,50.1237623762,54.3341213554,48.9772727273,16.325581395300002,15.1249451995,14.4389438944,12.5689519307,13.787878787899999,17157100,4267.4573,-8321.641800000001
Washtenaw Community College,77.16738197000001,48.734574359999996,45.083639330000004,60.71951475,39.17378917,60.82621083000001,2.63532764,36.53846154,3.5633484163,3.4609334033,6.4049586777,8.812877263599999,10.3521126761,1950.0,9177.99987792968,7518.00003051757,286.999988555908,1687.9999160766602,381.999993324279,1494.99998092651,8.699808795400001,15.7585917854,17.515638963399997,17.7734375,13.7428422697,48.2791586998,45.5155071249,41.9124218052,44.401041666699996,34.6173867777,8.787632221299999,11.5511551155,12.993039443199999,16.8721609345,13.984168865400001,45.4841334418,47.6897689769,44.5475638051,39.844256976,28.1662269129,8.6785009862,14.457831325299999,17.6470588235,21.621621621600003,14.9078726968,38.8560157791,42.168674698800004,36.7647058824,30.4054054054,26.633165829099998,8.766968325799999,13.424226533799999,14.4628099174,16.2977867203,13.626760563400001,49.0384615385,47.7713686418,44.9380165289,44.9094567404,32.8521126761,17261700,4226.361,-8366.559
Metropolitan State University,57.356608480000006,71.94438215,35.57154277,51.24467369,37.1321408,62.8678592,4.0680900200000005,33.064050779999995,3.7455410226,4.8478015784,5.523917995400001,7.4985689754,9.5930232558,2136.00006103515,9051.00021362304,8112.0002746582,450.0,746.000003814697,571.999979019165,955.000019073486,35.7752489331,42.4010217114,48.371531966199996,52.7348394768,42.1208530806,15.5761024182,17.6883780332,19.5416164053,19.1438763377,25.5331753555,31.1432325887,44.4444444444,49.5974235105,52.1663778163,40.0359066427,18.659658344300002,17.1717171717,19.3236714976,17.3310225303,25.852782764799997,35.6701030928,44.3298969072,52.7724665392,55.46875,41.5238095238,16.2886597938,18.3505154639,16.8260038241,19.7265625,26.6666666667,33.7098692033,42.6719278467,47.4943052392,51.7458500286,41.627906976700004,16.7657550535,17.305524239,20.2733485194,18.3743560389,25.290697674399997,17402000,4495.7256,-9307.436099999999
Minneapolis Community and Technical College,77.03576045,53.185151239999996,50.31815957,64.527956,38.698010849999996,61.301989150000004,6.08800482,32.61000603,2.256097561,3.4911242604,5.1733626857,7.2674418605,9.4923504868,2189.99996185302,8704.00009155273,7348.000335693359,594.000005722045,1273.99997711181,565.0000095367429,1056.00004196167,14.330543933100001,16.380952381,19.3629505448,20.4506065858,17.7667269439,47.8033472803,49.1428571429,48.281642917,47.7758521086,42.7215189873,9.7751710655,12.7906976744,19.5610687023,19.4041867955,17.076923076899998,48.1915933529,45.1550387597,41.221374045800005,37.842190016100005,27.692307692299998,17.4041297935,20.9183673469,26.4150943396,25.309734513299997,23.8993710692,37.7581120944,40.306122449,38.679245283,35.2212389381,31.6037735849,10.8536585366,13.136094674599999,17.8315905338,18.7707641196,16.098748261500003,50.121951219500005,48.7573964497,46.450192625199996,45.5980066445,38.386648122400004,17413600,4497.2679,-9328.450700000001
Herzing University-Minneapolis,72.17582418,85.92471358,51.96779964,69.33148684,52.09032652,47.909673479999995,5.5691181,46.52120842,2.1881123449,2.1430926475,2.4670109007,3.4028203556000003,4.585753592200001,1517.00000762939,9369.00024414062,8183.99963378906,561.00001335144,1163.00001144409,189.999997615814,751.000022888183,26.7457180501,32.9537612146,33.2840673958,34.3679275784,31.9344262295,31.884057971,32.2291235335,29.530002956,24.2159715487,23.4754098361,24.6153846154,38.3944153578,37.043478260899995,39.255499154,31.3271604938,30.1923076923,25.6544502618,26.7826086957,20.8121827411,24.8456790123,30.1619433198,39.9543378995,41.7372881356,45.497630331799996,40.7494145199,27.3279352227,26.0273972603,24.7881355932,17.2985781991,19.6721311475,25.8327890268,32.9706561161,32.759609868,33.8136112814,30.6634056863,32.331809275,31.8826244642,29.718875501999996,24.4941753525,24.2433506573,17415400,4497.5225,-9340.4863
Minnesota State University Moorhead,59.53878406999999,22.16542751,16.71641791,26.20817844,20.138545269999998,79.86145473,0.9896090999999999,19.14893617,1.3755158183999998,4.0723981899999995,4.2483660131,8.5781433608,10.8956602031,1619.00005340576,9698.99978637695,9437.99972534179,201.99999809265103,104.99999523162799,95.999997854232,603.999996185302,36.2903225806,47.8431372549,45.041322314,48.220064724900006,49.1279069767,20.564516128999998,22.3529411765,21.4876033058,18.1229773463,15.988372093,18.3127572016,39.3939393939,50.9828009828,52.299368800699995,48.9526764934,19.0329218107,18.8087774295,21.0073710074,18.1244364292,15.7486423584,21.0953346856,43.897996357000004,52.027027026999995,55.5555555556,55.272727272699996,17.4442190669,17.3041894353,18.4684684685,16.2257495591,12.1818181818,22.5584594223,38.914027149300004,47.875816993499996,48.6486486486,45.7987072946,20.6327372765,21.4177978884,23.0392156863,19.388954171600002,17.6361957525,17435800,4686.7153,-9675.9532
Normandale Community College,64.92805754999999,38.3184011,36.31284916,47.277739489999995,34.59189339,65.40810661,5.13603554,29.455857860000002,2.4504084014000003,4.8507462687,9.096278795,13.0481283422,13.682678311499998,2539.99996185302,9181.99996948242,8690.00015258789,350.999999046325,482.999992370605,383.99999141693104,1019.9999809265099,10.3896103896,14.744351962,16.4302600473,18.8698284561,21.314102564099997,40.6493506494,38.406658739600005,39.598108747,35.317860746700006,32.6923076923,8.9261744966,12.882096069900001,16.9675090253,18.4782608696,19.6091644205,45.8389261745,40.1746724891,36.678700361,31.9972826087,24.8652291105,12.2710622711,15.650741350899999,19.888475836399998,22.259696458700002,19.523099851,34.615384615400004,32.4546952224,30.6691449814,27.487352445199996,25.9314456036,8.5180863477,12.8109452736,15.7708210278,17.486631016,20.669577874799998,47.0828471412,42.1641791045,40.0472533963,35.1871657754,29.2576419214,17442800,4482.970600000001,-9333.1673
Saint Cloud State University,72.22832053,18.90826069,22.88200665,32.21253632,26.76623992,73.23376008,1.49359886,25.27264106,1.3953488372,2.8134556575,6.183844011100001,8.2392776524,9.6742829363,1626.00002288818,9626.00021362304,9354.00009155273,207.99999237060499,175.999999046325,178.999996185302,661.999988555908,21.9399538106,38.864628821000004,37.721021611,43.8628158845,44.2724458204,22.6327944573,22.0524017467,24.9508840864,23.8267148014,21.6718266254,11.933448078,28.7138584247,40.075082121099996,46.333002973199996,45.824411134900004,23.5800344234,20.6879361914,18.9113092445,19.2765113974,19.2719486081,16.095380029799998,35.1025331725,45.9171597633,48.75,48.376623376599994,19.076005961299998,18.697225573,16.0946745562,16.875,17.207792207799997,12.9568106312,28.3180428135,36.6573816156,44.4695259594,44.1905687895,25.3156146179,22.0795107034,21.9498607242,21.7832957111,20.9528439475,17478300,4555.3227,-9415.2657
St Catherine University,52.5,42.93381038,26.64576803,37.74597496,28.80771881,71.19228118999999,3.4458993799999997,25.361819429999997,6.929347826100001,5.882352941200001,6.914893617,11.2341772152,12.1457489879,2136.00006103515,9215.00015258789,8502.99987792968,386.999988555908,569.999980926513,434.99999046325604,951.000022888183,37.7816291161,53.5,60.550458715599994,60.597826086999994,46.9733656174,14.384748700200001,15.0,14.373088684999999,11.4130434783,20.3389830508,16.9921875,40.8502772643,55.859375,57.9964850615,54.036243822100005,11.9140625,13.6783733826,11.5234375,8.0843585237,12.685337726500002,31.728045325799997,54.1666666667,62.909090909099994,66.22950819670001,60.21505376339999,9.631728045300001,11.2179487179,11.6363636364,6.885245901599999,12.903225806499998,26.222826087,42.2893481717,55.141843971600004,55.5379746835,47.7732793522,14.945652173900001,15.7392686804,13.1205673759,10.6012658228,16.8690958165,17500500,4492.4926,-9318.376100000001
Rasmussen University-Minnesota,61.13973555,82.23072996,35.99540362,56.67177131,47.574278310000004,52.42572169,4.60435123,42.96992708,2.0794609665,2.2992700729999997,3.046875,3.75,4.2388966214999995,1719.00005340576,9508.00018310547,9083.00018310547,277.999997138977,350.999999046325,240.000009536743,701.000022888183,42.4311650836,44.443036370499996,43.7750467539,38.7797743418,36.2554878912,30.191174702399998,29.096438981099997,28.7870691958,30.756372753900003,30.2223481093,39.713408393,43.115942028999996,43.7282229965,38.0952380952,33.3995037221,31.0644831116,28.7784679089,26.887340302000002,27.242524916900003,30.4714640199,44.6782922429,50.2807236432,50.0,45.440613026799994,44.416027280499996,26.518340348800002,23.7055520898,23.4293193717,25.8237547893,26.0869565217,41.3801115242,42.9927007299,42.526041666699996,37.4869791667,34.3160825003,31.0989776952,30.072992700700002,29.427083333300004,30.7682291667,30.899658357600003,17501400,4554.8117,-9420.6254
Century College,67.97385621000001,43.745532520000005,34.22278695,48.98737193,34.43728918,65.56271082,3.066544,31.370745169999996,2.4539877301,3.2724984267,5.3333333333,8.770343580499999,8.7236324634,1931.99996948242,9259.99984741211,8544.99969482422,342.000007629394,467.999982833862,553.000020980835,888.0000114440911,17.6039119804,22.768878718499998,23.499491353,23.279195669,23.5645933014,42.5427872861,40.3890160183,41.810783316400006,41.9953596288,41.2081339713,12.021857923499999,17.9054054054,18.0634662327,20.7559681698,20.683856502199998,49.0241998439,43.243243243200006,44.5890968267,39.5225464191,31.950672645700003,15.351812366699999,25.3731343284,21.9712525667,23.0899830221,25.4931714719,40.2985074627,34.9680170576,38.6036960986,32.2580645161,29.5902883156,13.8650306748,18.3763373191,20.0579710145,21.609403255,21.2727922774,48.282208589,44.1157960982,44.6956521739,42.902350813700004,38.040757955,17531500,4504.1823,-9298.210500000001
Hinds Community College,83.92603129,35.6626506,63.59156318,70.84337348999999,38.23441247,61.76558753,3.5521582699999996,34.6822542,1.696088612,2.0567154877,2.7422303473,5.9803386128,7.289088863900001,1347.00002670288,9820.99990844726,4820.000076293941,141.999995708465,4990.00015258789,57.999998331069,713.999986648559,15.1371807001,20.3479576399,24.259520451300002,21.0123602119,14.9916247906,49.9526963103,47.8063540091,46.685472496500005,42.9075927016,34.5477386935,20.6645056726,24.8475609756,25.8641239571,22.3776223776,14.2598624683,47.8525121556,44.131097561,41.6368692888,36.7316893633,30.582699963799996,24.213836478,28.900949796499997,32.159264931100005,25.9946949602,17.280453257799998,42.6100628931,39.6200814111,33.9969372129,29.575596817,33.1444759207,17.8608515057,22.0629479589,23.918342474099997,20.9994538504,14.1732283465,49.7750086535,46.6812090994,45.338208409500005,41.0704533042,32.3059617548,17578600,3225.6109,-9041.6118
University of Southern Mississippi,70.76735688,28.36413888,44.10417169,51.66695457,32.59689197,67.40310803,1.98464707,30.6122449,1.9123505976,3.8167938931,6.7952652345,8.3763398174,10.3939962477,1239.0000343322702,9723.00033569336,6809.999847412109,183.000004291534,2897.99995422363,99.000000953674,671.999979019165,18.8745603751,18.1914893617,22.0359281437,35.9793814433,36.1646234676,23.212192262600002,29.7872340426,30.059880239499996,27.0103092784,27.320490367799998,8.5972850679,22.4704336399,21.937445699399998,38.1404958678,45.5233291299,20.0226244344,25.317564607999998,32.8844483058,26.1570247934,18.6633039092,10.8542713568,25.433526011599998,24.5327102804,43.0539609644,51.7523364486,17.889447236200002,24.8554913295,29.9065420561,22.5028702641,16.8224299065,11.1952191235,19.6776929601,20.9995615958,35.6093687971,39.512195122,21.9521912351,27.268871925400003,32.9679964928,27.749106788400002,22.9643527205,17637200,3132.661,-8933.1236
Central Methodist University-College of Liberal Arts and Sciences,48.796920119999996,56.7139738,28.12105927,39.84716157,43.727810649999995,56.272189350000005,3.1952662700000003,40.532544380000004,4.3586550436,8.2794307891,7.7427821522,13.2858837485,12.1917808219,989.999961853027,9745.99990844726,9187.99972534179,234.99999046325598,465.99998474121105,74.000000953674,536.999988555908,39.818181818199996,33.7711069418,43.4951456311,48.653500897700006,54.0948275862,14.181818181799999,19.8874296435,17.8640776699,16.157989227999998,18.75,25.550660793000002,36.8181818182,41.2698412698,45.188284518799996,49.0099009901,15.1982378855,16.8181818182,19.274376417200003,17.5732217573,15.5940594059,31.840796019899997,41.0,55.670103092800005,48.4375,50.0,15.4228855721,15.0,11.8556701031,16.6666666667,18.115942029000003,33.7484433375,33.6351875809,39.107611548600005,46.737841043900005,52.0547945205,14.4458281445,19.404915912,20.2099737533,16.844602609699997,17.1232876712,17694700,3915.0497,-9268.525300000001
Columbia College,60.20506248,81.73366505,35.98566308,55.78106586,48.559166160000004,51.440833839999996,4.41446965,44.144696509999996,3.2976445396,3.6295793758,5.6603773585,6.7422945205,8.281456329000001,1535.99996566772,9290.00015258789,8058.000183105471,584.000015258789,1209.00001525878,205.99999427795402,855.000019073486,16.1305361305,23.5144927536,21.511627907,26.3796909492,26.1195464155,37.3426573427,37.2101449275,39.5058139535,36.8653421634,31.9815491063,13.9103554869,24.967824967800002,25.106990014300003,25.2699784017,26.338329764500003,30.757341576500004,33.7194337194,35.092724679,35.6371490281,26.7665952891,17.2866520788,30.050933786099996,24.5723172628,31.25,33.1339712919,32.6039387309,29.711375212199997,35.7698289269,30.4846938776,26.3157894737,15.2890792291,22.591587517,21.6695254431,25.3424657534,25.0518770043,36.4453961456,37.7883310719,39.3081761006,37.6926369863,31.956234672700003,17706500,3895.7388,-9232.6354
Lindenwood University,53.621068029999996,38.355780020000005,20.937642240000002,33.47362514,35.087719299999996,64.9122807,1.69282856,33.39489074,2.9151943463,5.26735834,7.9214624238,10.2228047182,10.7373868047,1620.99990844726,9586.00006103515,8423.00033569336,360.999989509582,1156.9999694824198,135.000002384185,802.9999732971189,33.1428571429,36.8760064412,45.0066577896,49.467275494700004,45.839210155100005,23.8095238095,30.5958132045,26.7643142477,22.678843226799998,23.413258109999997,14.6046511628,38.2405745063,47.3561430793,47.7192982456,49.3642483171,18.0465116279,18.3123877917,18.8180404355,16.280701754400003,13.6873597607,20.085470085500003,41.078838174299996,52.678571428599994,53.7769784173,52.0,15.811965812,15.7676348548,16.4285714286,15.1079136691,13.200000000000001,20.936395759699998,36.4724660814,44.1435341909,46.2647444299,46.8952134541,21.6431095406,25.3790901836,23.764387271500002,19.4626474443,18.3053040103,17796800,3878.5424999999996,-9050.1286
Metropolitan Community College-Kansas City,74.63492063,43.969849249999996,47.458893870000004,59.408151870000005,45.44404094,54.555959060000006,4.95212942,40.49191152,1.1000343761,2.5240783792999997,5.0710594315,6.5137130802,8.2251908397,1452.0000457763601,9526.99966430664,7483.000183105471,511.00001335144,1886.0000610351499,130.999994277954,690.0000095367429,14.317019722400001,15.8567774936,20.8359721343,19.040902679800002,14.906651108499998,51.7896274653,51.7902813299,49.7150094997,53.267512929000006,35.764294049,14.3925233645,18.0238331678,19.654841802500002,17.9180887372,14.699248120300002,54.4392523364,51.2909632572,49.1850431448,47.5255972696,29.398496240600004,18.0,21.3403880071,26.7135325132,24.7422680412,19.1037735849,45.6666666667,39.858906525600005,37.4340949033,40.206185567000006,25.235849056600003,13.6129254039,16.2736632348,18.9599483204,17.325949367099998,14.1221374046,55.001718803699994,53.7030886749,51.61498708010001,52.0569620253,34.2366412214,17799500,3906.8668000000002,-9458.966
University of Missouri-Kansas City,67.73618538000001,29.7218543,27.81756502,39.682119209999996,33.70424597,66.29575403,2.63543192,31.06881406,3.6770007209999997,4.6089385475,8.9001447178,12.1699935608,12.651646447100001,1839.9999618530198,9495.99990844726,7906.99996948242,465.000009536743,1480.00001907348,164.999997615814,940.9999847412109,32.5187969925,43.0463576159,43.6305732484,49.57472661,46.7741935484,16.9172932331,20.198675496699998,21.4968152866,17.618469015800002,17.5268817204,17.4299384826,35.1742274819,46.4209780298,50.9554140127,48.3849703362,18.8653451811,20.1183431953,19.2771084337,18.4005661713,14.370468029,25.1644736842,42.7128427128,52.9680365297,58.1259150805,57.960893854700004,13.486842105300001,16.0173160173,15.220700152200001,15.3733528551,12.011173184399999,19.826964672,34.8463687151,42.0405209841,47.0701867354,43.5586366262,20.4758471521,22.1368715084,22.214182344399998,19.317450096600002,17.0421721548,17840200,3903.4179000000004,-9458.2141
