School Name,SAT Average Overall,City,Carnegie Classification Undergraduate Profile,Carnegie Size Setting,Public Average Net Price,Private Average Net Price,"Avg $75,001-$110,000 (Public)","Avg $75,000+ (Public)","Avg $48,001-$75,000 (Public)","Avg $48,001-$75,000 (All)","Avg $30,001-$75,000 (Public)","Avg $30,001-$75,000 (All)","Avg $30,001-$48,000 (Public)","Avg $30,001-$48,000 (All)","Avg $110,000+ (Public)","Avg $110,000+ (All)","Avg $0-$48,000 (Public)","Avg $0-$48,000 (Private)","Avg $0-$30,000 (Public)","Avg $0-$30,000 (Private)"
Lycoming College,1172.0,Williamsport,12,11,0.0,18253.0,0.0,0.0,0.0,18655.0,0.0,15428.0,0.0,12679.0,0.0,0,0.0,12691.0,0.0,12700.0
Mansfield University of Pennsylvania,1061.0,Mansfield,10,11,12733.0,0.0,15475.0,16539.0,13043.0,0.0,11690.0,0.0,10059.0,0.0,17481.0,0,9540.0,0.0,9247.0,0.0
Marywood University,1118.0,Scranton,12,10,0.0,20741.0,0.0,0.0,0.0,20755.0,0.0,19992.0,0.0,19059.0,0.0,0,0.0,18598.0,0.0,18234.0
Messiah University,1230.0,Mechanicsburg,12,11,0.0,23560.0,0.0,0.0,0.0,16573.0,0.0,15931.0,0.0,14760.0,0.0,0,0.0,14297.0,0.0,13658.0
Millersville University of Pennsylvania,1110.0,Millersville,11,13,19504.0,0.0,22020.0,22940.0,18261.0,0.0,16908.0,0.0,14930.0,0.0,23421.0,0,14144.0,0.0,13667.0,0.0
Muhlenberg College,1306.0,Allentown,14,11,0.0,26983.0,0.0,0.0,0.0,18668.0,0.0,17056.0,0.0,14819.0,0.0,0,0.0,13609.0,0.0,12756.0
Neumann University,1002.0,Aston,6,10,0.0,27241.0,0.0,0.0,0.0,26937.0,0.0,25876.0,0.0,25035.0,0.0,0,0.0,24968.0,0.0,24909.0
University of Pennsylvania,1523.0,Philadelphia,14,17,0.0,14851.0,0.0,0.0,0.0,3300.0,0.0,-1169.0,0.0,-5282.0,0.0,0,0.0,-5704.0,0.0,-6500.0
University of the Sciences,1215.0,Philadelphia,12,10,0.0,34773.0,0.0,0.0,0.0,35484.0,0.0,34415.0,0.0,32584.0,0.0,0,0.0,31635.0,0.0,31182.0
University of Pittsburgh-Bradford,1095.0,Bradford,10,11,17105.0,0.0,23664.0,24251.0,20021.0,0.0,15588.0,0.0,11804.0,0.0,24975.0,0,11354.0,0.0,11047.0,0.0
University of Pittsburgh-Greensburg,1117.0,Greensburg,13,10,18362.0,0.0,22734.0,23795.0,17841.0,0.0,15447.0,0.0,12227.0,0.0,24464.0,0,11247.0,0.0,10765.0,0.0
University of Pittsburgh-Johnstown,1129.0,Johnstown,12,11,17836.0,0.0,22735.0,22392.0,17703.0,0.0,15399.0,0.0,11973.0,0.0,22067.0,0,10655.0,0.0,9978.0,0.0
University of Pittsburgh-Pittsburgh Campus,1370.0,Pittsburgh,14,16,27926.0,0.0,30085.0,32263.0,24784.0,0.0,22078.0,0.0,18940.0,0.0,32989.0,0,17030.0,0.0,15534.0,0.0
University of Pittsburgh-Titusville,1095.0,Titusville,3,1,8488.0,0.0,8488.0,8488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Point Park University,1077.0,Pittsburgh,11,10,0.0,24209.0,0.0,0.0,0.0,21758.0,0.0,21167.0,0.0,20436.0,0.0,0,0.0,19572.0,0.0,18916.0
Reading Hospital School of Health Sciences,1051.0,Reading,-2,-2,0.0,18737.0,0.0,0.0,0.0,19934.0,0.0,18935.0,0.0,14936.0,0.0,0,0.0,12328.0,0.0,11676.0
Rosemont College,1084.0,Rosemont,7,7,0.0,22806.0,0.0,0.0,0.0,18376.0,0.0,20670.0,0.0,21653.0,0.0,0,0.0,21189.0,0.0,21034.0
Saint Joseph's University,1229.0,Philadelphia,12,14,0.0,30487.0,0.0,0.0,0.0,27029.0,0.0,25407.0,0.0,23564.0,0.0,0,0.0,21669.0,0.0,20543.0
Saint Vincent College,1103.0,Latrobe,10,11,0.0,22536.0,0.0,0.0,0.0,21752.0,0.0,20292.0,0.0,18793.0,0.0,0,0.0,17690.0,0.0,16774.0
University of Scranton,1200.0,Scranton,12,14,0.0,34136.0,0.0,0.0,0.0,27199.0,0.0,26192.0,0.0,24429.0,0.0,0,0.0,23720.0,0.0,23350.0
Shippensburg University of Pennsylvania,1075.0,Shippensburg,10,13,22012.0,0.0,24920.0,25976.0,21342.0,0.0,19825.0,0.0,18084.0,0.0,26536.0,0,17906.0,0.0,17801.0,0.0
Slippery Rock University of Pennsylvania,1081.0,Slippery Rock,11,13,14058.0,0.0,16943.0,17485.0,12455.0,0.0,11198.0,0.0,9533.0,0.0,17835.0,0,8869.0,0.0,8382.0,0.0
Swarthmore College,1504.0,Swarthmore,14,11,0.0,20780.0,0.0,0.0,0.0,11560.0,0.0,11746.0,0.0,11885.0,0.0,0,0.0,11261.0,0.0,10638.0
Thiel College,1067.0,Greenville,10,8,0.0,21975.0,0.0,0.0,0.0,19321.0,0.0,19414.0,0.0,19524.0,0.0,0,0.0,20778.0,0.0,21435.0
Thomas Jefferson University,1235.0,Philadelphia,13,14,0.0,22018.0,0.0,0.0,0.0,19863.0,0.0,18637.0,0.0,17294.0,0.0,0,0.0,17989.0,0.0,18511.0
Ursinus College,1298.0,Collegeville,14,11,0.0,29648.0,0.0,0.0,0.0,25811.0,0.0,26307.0,0.0,26998.0,0.0,0,0.0,25810.0,0.0,25030.0
Villanova University,1437.0,Villanova,14,14,0.0,34784.0,0.0,0.0,0.0,20503.0,0.0,17819.0,0.0,14241.0,0.0,0,0.0,16218.0,0.0,17291.0
Washington & Jefferson College,1192.0,Washington,10,11,0.0,26460.0,0.0,0.0,0.0,21877.0,0.0,20712.0,0.0,19427.0,0.0,0,0.0,18188.0,0.0,17037.0
West Chester University of Pennsylvania,1165.0,West Chester,13,16,13183.0,0.0,15109.0,16084.0,11386.0,0.0,10125.0,0.0,8733.0,0.0,16433.0,0,8411.0,0.0,8168.0,0.0
Widener University,1178.0,Chester,12,14,0.0,24012.0,0.0,0.0,0.0,23246.0,0.0,22300.0,0.0,20244.0,0.0,0,0.0,18764.0,0.0,17906.0
Wilkes University,1150.0,Wilkes-Barre,13,14,0.0,29807.0,0.0,0.0,0.0,26188.0,0.0,25827.0,0.0,25238.0,0.0,0,0.0,25740.0,0.0,26032.0
Wilson College,1080.0,Chambersburg,11,8,0.0,22019.0,0.0,0.0,0.0,20016.0,0.0,19679.0,0.0,19145.0,0.0,0,0.0,18632.0,0.0,18308.0
York College of Pennsylvania,1130.0,York,10,14,0.0,21615.0,0.0,0.0,0.0,19471.0,0.0,19259.0,0.0,18959.0,0.0,0,0.0,18716.0,0.0,18554.0
Brown University,1517.0,Providence,14,14,0.0,26308.0,0.0,0.0,0.0,8446.0,0.0,7488.0,0.0,5870.0,0.0,0,0.0,5472.0,0.0,4849.0
Bryant University,1222.0,Smithfield,12,14,0.0,40426.0,0.0,0.0,0.0,37189.0,0.0,37036.0,0.0,36725.0,0.0,0,0.0,35914.0,0.0,35382.0
New England Institute of Technology,1053.0,East Greenwich,12,9,0.0,34790.0,0.0,0.0,0.0,34464.0,0.0,32811.0,0.0,31249.0,0.0,0,0.0,30378.0,0.0,29903.0
Providence College,1246.0,Providence,14,14,0.0,36611.0,0.0,0.0,0.0,25189.0,0.0,22921.0,0.0,18385.0,0.0,0,0.0,19139.0,0.0,19531.0
University of Rhode Island,1200.0,Kingston,12,16,19925.0,0.0,22762.0,25731.0,18138.0,0.0,15831.0,0.0,13601.0,0.0,27506.0,0,13063.0,0.0,12691.0,0.0
Rhode Island School of Design,1399.0,Providence,14,11,0.0,44371.0,0.0,0.0,0.0,36034.0,0.0,31282.0,0.0,26234.0,0.0,0,0.0,24390.0,0.0,23670.0
Charleston Southern University,1082.0,Charleston,11,11,0.0,17368.0,0.0,0.0,0.0,14813.0,0.0,15031.0,0.0,15225.0,0.0,0,0.0,16387.0,0.0,17173.0
Southern Wesleyan University,1079.0,Central,9,7,0.0,19352.0,0.0,0.0,0.0,17106.0,0.0,17257.0,0.0,17502.0,0.0,0,0.0,16335.0,0.0,15392.0
College of Charleston,1211.0,Charleston,12,13,18394.0,0.0,21464.0,23107.0,17784.0,0.0,15981.0,0.0,14215.0,0.0,23932.0,0,13454.0,0.0,12945.0,0.0
Clemson University,1339.0,Clemson,15,16,22116.0,0.0,24773.0,25519.0,20834.0,0.0,18883.0,0.0,15717.0,0.0,25868.0,0,14638.0,0.0,13872.0,0.0
Coker University,1050.0,Hartsville,11,11,0.0,19890.0,0.0,0.0,0.0,16890.0,0.0,15948.0,0.0,15312.0,0.0,0,0.0,14628.0,0.0,14141.0
Columbia International University,1049.0,Columbia,11,11,0.0,20181.0,0.0,0.0,0.0,18973.0,0.0,18182.0,0.0,16688.0,0.0,0,0.0,19328.0,0.0,20768.0
Erskine College,1041.0,Due West,10,8,0.0,37868.0,0.0,0.0,0.0,41630.0,0.0,40518.0,0.0,39560.0,0.0,0,0.0,33471.0,0.0,30426.0
Francis Marion University,1011.0,Florence,10,14,13020.0,0.0,16612.0,17018.0,14985.0,0.0,13238.0,0.0,11809.0,0.0,17437.0,0,11144.0,0.0,10877.0,0.0
Furman University,1375.0,Greenville,14,11,0.0,25925.0,0.0,0.0,0.0,20509.0,0.0,19597.0,0.0,18331.0,0.0,0,0.0,13911.0,0.0,9934.0
Lander University,1057.0,Greenwood,10,14,16955.0,0.0,18919.0,19105.0,16750.0,0.0,16220.0,0.0,15666.0,0.0,19227.0,0,14814.0,0.0,14315.0,0.0
Newberry College,1027.0,Newberry,11,11,0.0,18911.0,0.0,0.0,0.0,19819.0,0.0,18102.0,0.0,15827.0,0.0,0,0.0,15442.0,0.0,15226.0
North Greenville University,1097.0,Tigerville,11,11,0.0,19514.0,0.0,0.0,0.0,19103.0,0.0,18907.0,0.0,18684.0,0.0,0,0.0,17534.0,0.0,16791.0
Presbyterian College,1123.0,Clinton,12,11,0.0,21962.0,0.0,0.0,0.0,19331.0,0.0,18889.0,0.0,18235.0,0.0,0,0.0,19239.0,0.0,19781.0
University of South Carolina Aiken,1051.0,Aiken,11,13,12309.0,0.0,15884.0,16158.0,14389.0,0.0,12386.0,0.0,10420.0,0.0,16404.0,0,9142.0,0.0,8551.0,0.0
University of South Carolina-Columbia,1286.0,Columbia,15,16,20796.0,0.0,22375.0,24099.0,19976.0,0.0,18375.0,0.0,16370.0,0.0,24716.0,0,14187.0,0.0,12610.0,0.0
Coastal Carolina University,1118.0,Conway,13,13,14382.0,0.0,17713.0,18465.0,15030.0,0.0,13760.0,0.0,12458.0,0.0,19012.0,0,11393.0,0.0,10803.0,0.0
South Carolina State University,937.0,Orangeburg,10,11,21075.0,0.0,25748.0,25891.0,21580.0,0.0,21421.0,0.0,21339.0,0.0,26035.0,0,20159.0,0.0,19718.0,0.0
University of South Carolina-Upstate,1065.0,Spartanburg,11,12,14661.0,0.0,18574.0,18896.0,16281.0,0.0,14360.0,0.0,12810.0,0.0,19236.0,0,12321.0,0.0,12068.0,0.0
Winthrop University,1114.0,Rock Hill,10,14,17033.0,0.0,19201.0,20197.0,17881.0,0.0,16702.0,0.0,15779.0,0.0,20783.0,0,14951.0,0.0,14387.0,0.0
Wofford College,1310.0,Spartanburg,14,11,0.0,28012.0,0.0,0.0,0.0,23166.0,0.0,23603.0,0.0,24088.0,0.0,0,0.0,20371.0,0.0,18141.0
Augustana University,1215.0,Sioux Falls,13,11,0.0,27055.0,0.0,0.0,0.0,24030.0,0.0,23409.0,0.0,21443.0,0.0,0,0.0,22893.0,0.0,23515.0
Black Hills State University,1065.0,Spearfish,7,10,16448.0,0.0,18323.0,18742.0,17062.0,0.0,16179.0,0.0,13989.0,0.0,19133.0,0,12664.0,0.0,12147.0,0.0
Dakota State University,1133.0,Madison,7,10,18619.0,0.0,20432.0,20244.0,18089.0,0.0,17282.0,0.0,16350.0,0.0,20118.0,0,15432.0,0.0,14239.0,0.0
Dakota Wesleyan University,1113.0,Mitchell,11,8,0.0,21847.0,0.0,0.0,0.0,19904.0,0.0,19870.0,0.0,19815.0,0.0,0,0.0,18608.0,0.0,17321.0
Mount Marty University,1098.0,Yankton,11,8,0.0,20382.0,0.0,0.0,0.0,17963.0,0.0,17614.0,0.0,17194.0,0.0,0,0.0,18325.0,0.0,18823.0
Northern State University,1086.0,Aberdeen,10,11,16810.0,0.0,18741.0,18508.0,17487.0,0.0,16816.0,0.0,15992.0,0.0,18269.0,0,13860.0,0.0,12686.0,0.0
Presentation College,1019.0,Aberdeen,7,7,0.0,28112.0,0.0,0.0,0.0,28896.0,0.0,28733.0,0.0,28619.0,0.0,0,0.0,28140.0,0.0,27821.0
South Dakota School of Mines and Technology,1266.0,Rapid City,14,11,19592.0,0.0,21660.0,21152.0,19740.0,0.0,18562.0,0.0,16887.0,0.0,20825.0,0,15613.0,0.0,14832.0,0.0
South Dakota State University,1119.0,Brookings,12,14,18402.0,0.0,19546.0,19800.0,18038.0,0.0,17208.0,0.0,15639.0,0.0,19975.0,0,14602.0,0.0,13901.0,0.0
University of South Dakota,1122.0,Vermillion,12,13,19415.0,0.0,21342.0,21190.0,19130.0,0.0,17997.0,0.0,16321.0,0.0,21074.0,0,15515.0,0.0,14873.0,0.0
Austin Peay State University,1085.0,Clarksville,7,12,14480.0,0.0,18782.0,18486.0,16740.0,0.0,14694.0,0.0,13230.0,0.0,18042.0,0,12439.0,0.0,11921.0,0.0
Baptist Health Sciences University,1120.0,Memphis,5,6,0.0,6265.0,0.0,0.0,0.0,9136.0,0.0,7055.0,0.0,4513.0,0.0,0,0.0,3019.0,0.0,2346.0
Belmont University,1272.0,Nashville,12,14,0.0,31519.0,0.0,0.0,0.0,26446.0,0.0,25406.0,0.0,24109.0,0.0,0,0.0,21118.0,0.0,19332.0
Carson-Newman University,1112.0,Jefferson City,10,11,0.0,17457.0,0.0,0.0,0.0,16993.0,0.0,15014.0,0.0,12947.0,0.0,0,0.0,15141.0,0.0,16063.0
Christian Brothers University,1108.0,Memphis,13,10,0.0,13143.0,0.0,0.0,0.0,13778.0,0.0,14202.0,0.0,14613.0,0.0,0,0.0,12410.0,0.0,11054.0
Lipscomb University,1224.0,Nashville,13,14,0.0,24627.0,0.0,0.0,0.0,22993.0,0.0,22223.0,0.0,21563.0,0.0,0,0.0,21697.0,0.0,21805.0
East Tennessee State University,1135.0,Johnson City,13,16,13220.0,0.0,18368.0,18621.0,15151.0,0.0,13577.0,0.0,12211.0,0.0,18859.0,0,11001.0,0.0,10458.0,0.0
Fisk University,1167.0,Nashville,12,8,0.0,23136.0,0.0,0.0,0.0,20837.0,0.0,27079.0,0.0,33888.0,0.0,0,0.0,24464.0,0.0,20144.0
Freed-Hardeman University,1180.0,Henderson,12,11,0.0,17099.0,0.0,0.0,0.0,15846.0,0.0,14739.0,0.0,13024.0,0.0,0,0.0,13758.0,0.0,14222.0
John A Gupton College,1054.0,Nashville,1,1,0.0,11128.0,0.0,0.0,0.0,15587.0,0.0,15587.0,0.0,0.0,0.0,0,0.0,8475.0,0.0,8475.0
Johnson University,1098.0,Knoxville,11,8,0.0,19934.0,0.0,0.0,0.0,21351.0,0.0,19251.0,0.0,16030.0,0.0,0,0.0,14733.0,0.0,14038.0
King University,1084.0,Bristol,11,10,0.0,22218.0,0.0,0.0,0.0,20149.0,0.0,19677.0,0.0,19205.0,0.0,0,0.0,21286.0,0.0,23458.0
Le Moyne-Owen College,876.0,Memphis,13,8,0.0,8702.0,0.0,0.0,0.0,8938.0,0.0,8744.0,0.0,8567.0,0.0,0,0.0,8474.0,0.0,8269.0
Lee University,1169.0,Cleveland,13,14,0.0,19443.0,0.0,0.0,0.0,18730.0,0.0,17639.0,0.0,16520.0,0.0,0,0.0,15461.0,0.0,14746.0
Lincoln Memorial University,1102.0,Harrogate,7,13,0.0,16017.0,0.0,0.0,0.0,16254.0,0.0,15626.0,0.0,15097.0,0.0,0,0.0,13236.0,0.0,11849.0
The University of Tennessee Southern,1058.0,Pulaski,11,8,0.0,19613.0,0.0,0.0,0.0,20918.0,0.0,19085.0,0.0,17558.0,0.0,0,0.0,17847.0,0.0,17997.0
Maryville College,1187.0,Maryville,12,8,0.0,21851.0,0.0,0.0,0.0,20678.0,0.0,19886.0,0.0,18910.0,0.0,0,0.0,16954.0,0.0,16007.0
Middle Tennessee State University,1133.0,Murfreesboro,13,15,12553.0,0.0,16479.0,16860.0,13990.0,0.0,12194.0,0.0,10499.0,0.0,17144.0,0,9468.0,0.0,8817.0,0.0
Rhodes College,1388.0,Memphis,14,11,0.0,27647.0,0.0,0.0,0.0,23845.0,0.0,19515.0,0.0,14875.0,0.0,0,0.0,14758.0,0.0,14649.0
The University of the South,1318.0,Sewanee,14,11,0.0,27958.0,0.0,0.0,0.0,16685.0,0.0,15175.0,0.0,12758.0,0.0,0,0.0,11278.0,0.0,10474.0
Tennessee Wesleyan University,1064.0,Athens,11,10,0.0,14333.0,0.0,0.0,0.0,14452.0,0.0,12179.0,0.0,10373.0,0.0,0,0.0,9901.0,0.0,9455.0
The University of Tennessee-Chattanooga,1149.0,Chattanooga,13,16,12732.0,0.0,16182.0,16588.0,14294.0,0.0,12185.0,0.0,10058.0,0.0,16862.0,0,9346.0,0.0,8914.0,0.0
The University of Tennessee-Knoxville,1303.0,Knoxville,15,16,18853.0,0.0,25805.0,26523.0,23688.0,0.0,17592.0,0.0,13492.0,0.0,26827.0,0,11524.0,0.0,10425.0,0.0
The University of Tennessee-Martin,1119.0,Martin,13,13,10857.0,0.0,15345.0,15570.0,13278.0,0.0,11167.0,0.0,9537.0,0.0,15796.0,0,8477.0,0.0,7909.0,0.0
Tusculum University,1092.0,Greeneville,11,11,0.0,13516.0,0.0,0.0,0.0,13991.0,0.0,13126.0,0.0,12143.0,0.0,0,0.0,11947.0,0.0,11880.0
Union University,1259.0,Jackson,13,11,0.0,27475.0,0.0,0.0,0.0,26368.0,0.0,25527.0,0.0,24363.0,0.0,0,0.0,25950.0,0.0,27239.0
Vanderbilt University,1534.0,Nashville,14,17,0.0,22204.0,0.0,0.0,0.0,9117.0,0.0,8429.0,0.0,7456.0,0.0,0,0.0,6525.0,0.0,4752.0
Abilene Christian University,1186.0,Abilene,12,14,0.0,29300.0,0.0,0.0,0.0,26415.0,0.0,26313.0,0.0,26212.0,0.0,0,0.0,28012.0,0.0,29181.0
Angelo State University,1061.0,San Angelo,11,13,13499.0,0.0,18246.0,19380.0,13420.0,0.0,11848.0,0.0,10354.0,0.0,20313.0,0,9947.0,0.0,9710.0,0.0
Austin College,1237.0,Sherman,12,11,0.0,22677.0,0.0,0.0,0.0,20470.0,0.0,20054.0,0.0,19614.0,0.0,0,0.0,19496.0,0.0,19418.0
Baylor University,1288.0,Waco,12,16,0.0,37248.0,0.0,0.0,0.0,30399.0,0.0,29754.0,0.0,28517.0,0.0,0,0.0,28238.0,0.0,28078.0
Concordia University Texas,1025.0,Austin,11,9,0.0,25673.0,0.0,0.0,0.0,26471.0,0.0,25734.0,0.0,24629.0,0.0,0,0.0,24463.0,0.0,24388.0
Texas A & M University-Corpus Christi,1081.0,Corpus Christi,7,13,17998.0,0.0,20815.0,20815.0,20076.0,0.0,18853.0,0.0,17688.0,0.0,0.0,0,17218.0,0.0,16973.0,0.0
Dallas Baptist University,1093.0,Dallas,12,14,0.0,26929.0,0.0,0.0,0.0,25375.0,0.0,25699.0,0.0,25968.0,0.0,0,0.0,25672.0,0.0,25495.0
University of Dallas,1271.0,Irving,12,11,0.0,20636.0,0.0,0.0,0.0,13063.0,0.0,12259.0,0.0,11176.0,0.0,0,0.0,12066.0,0.0,12503.0
Texas A&M University-Texarkana,1053.0,Texarkana,7,9,14204.0,0.0,19558.0,20143.0,14306.0,0.0,14105.0,0.0,13967.0,0.0,20489.0,0,12071.0,0.0,11099.0,0.0
Texas A & M University-Commerce,1051.0,Commerce,7,13,13931.0,0.0,19965.0,20069.0,13858.0,0.0,12586.0,0.0,11825.0,0.0,20138.0,0,11806.0,0.0,11793.0,0.0
Hardin-Simmons University,1068.0,Abilene,10,11,0.0,21916.0,0.0,0.0,0.0,20632.0,0.0,20262.0,0.0,19856.0,0.0,0,0.0,19278.0,0.0,18935.0
Houston Baptist University,1155.0,Houston,9,10,0.0,18745.0,0.0,0.0,0.0,18058.0,0.0,17359.0,0.0,16783.0,0.0,0,0.0,17168.0,0.0,17354.0
University of Houston-Clear Lake,1071.0,Houston,5,12,15502.0,0.0,20243.0,22949.0,15046.0,0.0,14151.0,0.0,13226.0,0.0,24301.0,0,12073.0,0.0,11555.0,0.0
University of Houston,1235.0,Houston,9,15,13798.0,0.0,18371.0,20214.0,12937.0,0.0,12044.0,0.0,11306.0,0.0,21657.0,0,11396.0,0.0,11449.0,0.0
Huston-Tillotson University,918.0,Austin,11,10,0.0,10311.0,0.0,0.0,0.0,12099.0,0.0,11316.0,0.0,10742.0,0.0,0,0.0,9859.0,0.0,9712.0
University of the Incarnate Word,1042.0,San Antonio,11,12,0.0,21244.0,0.0,0.0,0.0,22029.0,0.0,20691.0,0.0,19500.0,0.0,0,0.0,18544.0,0.0,17859.0
Lamar University,1012.0,Beaumont,5,13,13351.0,0.0,16921.0,17501.0,13300.0,0.0,11606.0,0.0,10221.0,0.0,17901.0,0,11903.0,0.0,12526.0,0.0
Texas A & M International University,992.0,Laredo,11,12,4667.0,0.0,8808.0,10024.0,4668.0,0.0,4110.0,0.0,3727.0,0.0,11620.0,0,3872.0,0.0,3927.0,0.0
LeTourneau University,1250.0,Longview,8,10,0.0,23991.0,0.0,0.0,0.0,22550.0,0.0,21003.0,0.0,19456.0,0.0,0,0.0,19132.0,0.0,18831.0
Lubbock Christian University,1107.0,Lubbock,11,10,0.0,24311.0,0.0,0.0,0.0,24049.0,0.0,22831.0,0.0,21208.0,0.0,0,0.0,22069.0,0.0,22562.0
University of Mary Hardin-Baylor,1084.0,Belton,11,14,0.0,29986.0,0.0,0.0,0.0,27819.0,0.0,27780.0,0.0,27725.0,0.0,0,0.0,27868.0,0.0,27949.0
McMurry University,1147.0,Abilene,11,8,0.0,22602.0,0.0,0.0,0.0,23548.0,0.0,20746.0,0.0,17944.0,0.0,0,0.0,17543.0,0.0,17377.0
University of North Texas,1127.0,Denton,13,15,12006.0,0.0,16597.0,18632.0,12648.0,0.0,8763.0,0.0,4714.0,0.0,19587.0,0,4723.0,0.0,4728.0,0.0
Our Lady of the Lake University,989.0,San Antonio,11,10,0.0,17926.0,0.0,0.0,0.0,19939.0,0.0,18624.0,0.0,17577.0,0.0,0,0.0,16361.0,0.0,15814.0
Prairie View A & M University,966.0,Prairie View,10,14,14847.0,0.0,21004.0,21119.0,17165.0,0.0,14924.0,0.0,13307.0,0.0,21194.0,0,12180.0,0.0,11643.0,0.0
Rice University,1534.0,Houston,14,14,0.0,17805.0,0.0,0.0,0.0,6320.0,0.0,6160.0,0.0,5959.0,0.0,0,0.0,5724.0,0.0,5578.0
Sam Houston State University,1041.0,Huntsville,7,15,15446.0,0.0,20803.0,21652.0,15116.0,0.0,13573.0,0.0,12258.0,0.0,22296.0,0,11778.0,0.0,11499.0,0.0
Schreiner University,1073.0,Kerrville,10,11,0.0,24028.0,0.0,0.0,0.0,25715.0,0.0,25207.0,0.0,25004.0,0.0,0,0.0,23790.0,0.0,23670.0
Southern Methodist University,1448.0,Dallas,14,17,0.0,40452.0,0.0,0.0,0.0,31744.0,0.0,31519.0,0.0,31208.0,0.0,0,0.0,31987.0,0.0,32478.0
Southwestern Assemblies of God University,1013.0,Waxahachie,11,11,0.0,22440.0,0.0,0.0,0.0,22707.0,0.0,21998.0,0.0,21321.0,0.0,0,0.0,20865.0,0.0,20652.0
Southwestern University,1267.0,Georgetown,12,11,0.0,25451.0,0.0,0.0,0.0,22406.0,0.0,20580.0,0.0,18872.0,0.0,0,0.0,19164.0,0.0,19315.0
Stephen F Austin State University,1076.0,Nacogdoches,11,16,15708.0,0.0,19626.0,21801.0,14735.0,0.0,13408.0,0.0,12046.0,0.0,23009.0,0,11523.0,0.0,11244.0,0.0
Texas State University,1088.0,San Marcos,9,15,17033.0,0.0,21667.0,22758.0,15869.0,0.0,14630.0,0.0,13352.0,0.0,23423.0,0,13084.0,0.0,12920.0,0.0
Southwestern Adventist University,1031.0,Keene,11,7,0.0,17231.0,0.0,0.0,0.0,15844.0,0.0,16152.0,0.0,16583.0,0.0,0,0.0,15372.0,0.0,14838.0
Sul Ross State University,941.0,Alpine,7,10,15192.0,0.0,16902.0,19034.0,14623.0,0.0,14219.0,0.0,13977.0,0.0,20988.0,0,13666.0,0.0,13516.0,0.0
Tarleton State University,1050.0,Stephenville,7,16,19151.0,0.0,21654.0,21766.0,19895.0,0.0,18322.0,0.0,16577.0,0.0,21820.0,0,15717.0,0.0,15213.0,0.0
Texas A & M University-Kingsville,1006.0,Kingsville,11,13,11524.0,0.0,16732.0,17741.0,11982.0,0.0,11198.0,0.0,10611.0,0.0,18964.0,0,9627.0,0.0,9223.0,0.0
Texas A & M University-College Station,1275.0,College Station,15,15,20976.0,0.0,27330.0,28797.0,19741.0,0.0,17099.0,0.0,14642.0,0.0,29384.0,0,13245.0,0.0,12460.0,0.0
The University of Texas at Arlington,1115.0,Arlington,5,16,15627.0,0.0,20232.0,20788.0,15440.0,0.0,14673.0,0.0,14011.0,0.0,21260.0,0,13537.0,0.0,13217.0,0.0
The University of Texas at Austin,1371.0,Austin,14,15,17519.0,0.0,24528.0,26560.0,16738.0,0.0,14969.0,0.0,13365.0,0.0,27650.0,0,12254.0,0.0,11559.0,0.0
The University of Texas at Tyler,1136.0,Tyler,9,13,11223.0,0.0,17991.0,18590.0,11962.0,0.0,9982.0,0.0,8164.0,0.0,18866.0,0,7210.0,0.0,6701.0,0.0
Texas Christian University,1291.0,Fort Worth,14,17,0.0,39155.0,0.0,0.0,0.0,29681.0,0.0,28780.0,0.0,27804.0,0.0,0,0.0,28774.0,0.0,29390.0
The University of Texas Permian Basin,1034.0,Odessa,5,10,8106.0,0.0,12724.0,14309.0,7596.0,0.0,5597.0,0.0,3836.0,0.0,15519.0,0,3568.0,0.0,3450.0,0.0
The University of Texas at San Antonio,1119.0,San Antonio,9,15,10489.0,0.0,15789.0,16941.0,10949.0,0.0,9249.0,0.0,7876.0,0.0,17863.0,0,7509.0,0.0,7274.0,0.0
Texas Southern University,919.0,Houston,7,13,18000.0,0.0,22898.0,22898.0,22898.0,0.0,22598.0,0.0,22469.0,0.0,22898.0,0,17948.0,0.0,17879.0,0.0
Texas Tech University,1209.0,Lubbock,13,15,17313.0,0.0,20667.0,22228.0,15543.0,0.0,13949.0,0.0,12128.0,0.0,22894.0,0,11121.0,0.0,10499.0,0.0
Texas Wesleyan University,1012.0,Fort Worth,11,10,0.0,20526.0,0.0,0.0,0.0,23271.0,0.0,21255.0,0.0,19190.0,0.0,0,0.0,18921.0,0.0,18773.0
Texas Woman's University,1060.0,Denton,7,15,11726.0,0.0,15630.0,16661.0,11383.0,0.0,10619.0,0.0,10126.0,0.0,17535.0,0,9943.0,0.0,9817.0,0.0
Trinity University,1392.0,San Antonio,14,11,0.0,18637.0,0.0,0.0,0.0,9644.0,0.0,9417.0,0.0,9090.0,0.0,0,0.0,8866.0,0.0,8643.0
West Texas A & M University,1085.0,Canyon,7,13,18060.0,0.0,20354.0,20484.0,18740.0,0.0,17379.0,0.0,15960.0,0.0,20586.0,0,15451.0,0.0,15126.0,0.0
Brigham Young University,1342.0,Provo,14,15,0.0,13522.0,0.0,0.0,0.0,12253.0,0.0,11444.0,0.0,10087.0,0.0,0,0.0,9576.0,0.0,9319.0
